date,AWU,AXC,BGN,BMG,CHWK,CUU,DLVY,DVRL,EHH,EUZ,EXY,EZVY,FJKV,FJZC,FRCE,FSVO,HECP,HER,HESC,HRVC,HXX,IEZI,IOV,IRX,IYPP,JMS,JWDV,JXAN,KEQ,KER,KGO,KSR,KTVL,KUAQ,LJGB,LMLK,MEF,MHNG,MTZB,NDQC,NEGH,NKP,NSLG,NZSR,OBAK,OCG,OKK,OLE,OWKQ,OZI,OZMT,PDX,PQCE,PSWA,PUO,PYTC,QEBK,RALO,RLZA,RPEZ,RQG,RVWV,RZW,SEBI,SGVQ,SIP,SLRR,SXQ,TGXX,TQKA,TRE,TUMH,UAIG,UFT,UTQ,UZS,VBB,VCXW,VDHJ,VHE,VLOZ,WFS,WHMG,WNE,WOXI,XAU,XBN,XJJI,XSOQ,XWR,XYCJ,XZFM,YPDA,ZEA,ZGL,ZOE,ZWH,ZWNG,ZXGV,ZZQB
2018-10-12,412.36,209.45,258.91,133.39,198.92,210.64,821.79,124.5,260.23,152.96,2096.72,672.52,96.71,368.19,282.32,349.92,2482.97,395.34,112.95,58.69,397.16,467.01,619.9,132.35,119.18,485.35,486.33,1354.94,128.64,167.41,158.56,348.76,113.9,498.35,239.48,343.3,484.71,228.75,82.15,1453.06,207.47,252.8,719.07,201.22,65.71,404.07,44.79,299.16,581.74,387.15,383.35,341.33,2560.4,562.97,224.94,137.18,111.39,266.29,117.26,223.6,1396.49,61.34,66.6,895.54,66.46,319.88,337.09,414.32,473.04,349.41,362.5,234.97,541.42,332.88,246.84,432.0,467.97,218.9,181.23,400.23,301.78,362.87,152.76,337.33,134.96,149.07,173.0,166.85,217.95,295.13,247.34,597.89,93.98,103.86,61.52,104.25,390.31,126.02,201.03,307.75
2018-10-15,406.45,208.72,259.15,134.99,194.57,209.52,810.27,124.92,261.11,156.29,2101.05,676.68,97.35,367.85,270.03,343.2,2394.22,395.42,112.22,58.3,399.06,460.97,614.22,130.4,120.1,483.7,482.0,1325.12,128.51,164.56,156.36,348.63,113.27,505.24,242.29,345.55,484.83,229.13,82.73,1459.16,208.59,253.44,712.14,200.69,65.1,407.83,45.13,299.66,577.74,389.82,371.86,341.79,2626.24,556.42,223.19,139.88,109.71,268.67,115.32,223.64,1369.08,62.24,66.87,900.23,67.13,312.46,376.89,414.14,464.82,349.21,358.08,237.29,534.66,332.66,245.93,426.47,462.73,219.13,179.35,406.18,295.81,364.38,154.07,335.62,134.18,148.82,171.7,167.45,218.76,299.65,245.54,592.89,93.0,104.58,62.04,105.13,390.44,127.28,201.76,310.68
2018-10-16,421.7,213.83,264.44,136.18,198.6,209.64,837.3,126.35,261.87,157.82,2154.21,692.63,98.31,371.1,296.98,351.55,2506.63,399.68,114.38,58.06,404.38,478.81,616.98,133.89,121.73,500.15,497.77,1413.5,131.17,163.09,158.27,357.92,114.4,507.82,247.13,353.96,491.34,233.57,84.34,1474.66,208.53,258.2,723.89,202.71,67.25,417.3,45.63,301.16,590.6,396.82,380.01,344.81,2674.35,573.57,226.83,142.49,112.13,275.03,119.09,227.26,1406.32,61.02,68.8,929.27,68.89,314.47,377.99,416.34,464.81,353.34,364.68,236.07,532.95,340.51,252.18,443.13,475.81,226.21,183.64,415.81,298.58,373.34,156.55,340.13,136.36,152.03,173.41,168.06,225.0,306.03,251.01,601.74,95.38,106.37,62.91,107.48,398.29,129.38,203.13,314.03
2018-10-17,428.37,211.01,260.73,133.08,188.55,209.84,828.39,124.16,260.19,159.05,2135.32,697.36,98.56,373.35,295.75,351.77,2495.62,400.94,113.99,57.7,408.5,473.7,605.36,134.15,122.42,501.94,497.87,1395.71,130.92,165.29,155.69,359.47,113.48,505.33,247.97,352.38,498.54,234.35,84.43,1490.37,209.58,254.22,722.57,198.13,66.11,414.97,46.11,305.54,580.1,389.95,379.84,344.82,2625.34,572.9,226.22,144.65,110.23,277.37,117.74,227.25,1410.72,59.22,63.61,936.3,69.43,309.6,375.02,423.48,448.16,350.18,370.42,233.14,527.38,345.94,256.8,437.0,483.7,226.86,184.77,420.17,300.76,376.74,156.13,330.0,136.42,152.41,180.15,168.1,225.25,305.15,250.2,603.33,92.54,102.57,63.13,108.1,407.92,129.27,205.42,310.73
2018-10-18,424.82,203.66,256.1,140.69,183.12,208.05,822.59,121.28,256.72,155.91,1837.96,696.53,98.85,372.08,285.69,344.44,2401.69,389.66,110.9,56.89,411.97,463.75,595.52,133.58,122.28,490.78,487.17,1359.24,128.75,162.76,156.69,360.91,111.3,501.04,247.83,354.07,492.99,233.34,83.89,1467.54,209.57,250.84,709.29,189.35,62.48,417.66,45.96,298.5,568.1,377.15,375.09,346.08,2577.25,563.16,219.32,142.06,107.98,276.79,115.53,227.58,1383.24,57.81,62.05,902.98,69.84,303.0,372.45,422.21,436.96,344.15,367.28,234.52,530.45,347.43,253.15,432.0,471.02,222.3,184.01,416.27,301.93,368.05,155.68,323.43,136.7,152.83,177.84,167.62,223.07,308.87,244.83,601.98,90.14,101.5,63.08,107.87,407.78,128.57,202.31,299.21
2018-10-19,422.7,202.42,253.91,141.22,180.87,207.56,819.11,120.91,258.88,154.64,1831.83,709.0,101.03,379.24,278.13,341.82,2327.26,393.68,110.96,55.91,419.55,454.82,582.99,130.92,122.76,486.71,475.09,1315.94,133.05,163.46,157.35,362.62,110.3,511.07,250.17,356.81,497.3,237.97,82.97,1464.7,211.71,251.09,699.44,183.05,64.21,420.72,48.06,297.96,552.45,375.11,376.72,349.72,2539.66,558.36,216.57,141.96,109.67,280.25,112.64,229.45,1387.93,57.04,61.43,907.76,71.3,299.6,368.94,423.54,427.81,341.02,370.04,236.53,523.34,344.63,253.13,424.94,466.12,218.79,185.34,420.56,299.95,366.1,157.13,322.97,137.98,153.66,178.79,170.13,219.68,310.17,243.91,603.8,89.66,100.54,63.88,110.33,407.34,128.23,201.08,297.39
2018-10-22,435.76,201.54,253.77,140.6,176.83,204.54,821.07,121.74,254.49,151.67,1788.72,706.63,100.74,378.99,284.89,338.97,2346.01,386.97,109.91,55.55,417.9,466.44,571.3,131.73,123.21,484.7,466.5,1329.44,130.61,159.5,156.7,361.81,109.96,506.5,244.26,354.35,490.3,237.64,82.2,1486.31,211.47,250.92,703.19,178.85,61.66,413.43,46.31,289.57,555.47,375.6,376.14,347.95,2600.73,554.85,215.53,141.21,110.98,275.43,113.05,222.27,1397.54,56.38,61.88,920.4,70.2,297.5,374.48,421.27,426.76,337.23,369.13,228.66,524.54,336.44,252.08,427.59,471.77,218.23,182.12,423.09,294.01,363.75,154.38,319.15,136.69,152.77,175.12,169.2,219.03,309.21,244.2,602.43,89.51,101.9,62.76,110.75,406.33,126.61,193.58,299.13
2018-10-23,417.55,201.55,258.83,140.33,179.35,204.96,814.01,115.79,246.53,151.98,1789.2,712.11,99.53,380.32,286.44,334.48,2327.11,383.15,110.33,53.58,413.9,470.46,562.14,131.28,121.54,470.71,466.98,1345.21,130.56,160.01,150.24,362.89,113.2,515.3,244.74,356.64,487.63,235.31,81.92,1488.45,213.78,250.13,679.98,164.4,61.84,416.5,46.75,288.0,554.95,367.71,378.63,343.5,2571.03,550.65,207.29,142.59,110.29,279.11,112.82,223.7,1385.14,54.53,62.51,911.43,70.87,287.74,368.03,446.89,425.64,332.21,367.31,223.31,530.37,334.9,254.88,419.94,462.22,218.19,180.28,420.84,293.84,363.44,157.1,327.54,136.92,150.24,174.43,169.35,216.74,303.06,240.33,602.93,86.84,100.6,62.79,110.53,407.53,127.39,193.82,288.24
2018-10-24,398.25,189.6,248.78,138.89,178.25,200.04,786.12,110.87,234.65,148.37,1672.17,721.63,100.85,389.56,270.46,328.91,2184.81,356.19,105.91,50.83,392.85,423.88,540.68,124.49,119.48,455.25,445.67,1260.96,127.2,154.95,142.22,372.67,108.52,519.13,246.83,358.41,469.38,242.77,80.74,1433.58,196.88,237.91,669.83,155.99,59.86,427.15,45.33,272.11,542.96,361.72,373.34,354.05,2523.02,545.24,198.78,138.44,106.76,285.28,110.79,228.75,1337.2,50.13,60.58,885.25,72.76,277.62,352.86,446.53,414.0,320.75,353.39,224.41,507.76,319.4,241.83,411.07,442.89,213.53,175.95,403.72,283.74,355.34,158.29,326.42,138.1,147.58,171.05,170.84,212.21,275.69,244.65,587.91,82.32,99.06,63.99,111.12,403.5,126.33,187.86,274.3
2018-10-25,407.77,190.95,257.5,140.69,176.11,202.49,748.88,111.23,237.59,152.77,1721.66,730.72,98.56,383.23,285.14,334.91,1739.04,366.58,107.66,51.29,405.57,439.98,559.61,126.24,119.92,466.59,439.33,1272.73,129.89,159.18,147.5,374.95,114.66,494.54,251.8,361.96,482.74,236.82,81.85,1481.6,194.13,231.05,667.06,161.09,61.2,429.19,46.03,282.86,552.0,366.25,378.31,348.97,2564.92,569.67,202.54,138.75,109.25,286.15,110.07,230.02,1400.85,52.74,60.2,912.49,73.62,277.86,350.37,441.6,416.95,325.82,361.75,223.05,520.17,325.62,247.13,415.71,457.66,215.39,177.83,411.7,288.2,354.55,160.2,320.8,143.3,142.85,173.86,168.59,215.41,287.35,250.83,596.95,84.01,102.26,62.43,110.07,407.18,134.16,192.2,274.51
2018-10-26,381.81,182.47,257.13,137.57,171.63,200.62,754.47,111.31,233.5,150.96,1689.56,712.3,95.61,377.83,277.32,331.32,1718.05,353.76,108.22,50.93,398.63,431.59,564.4,124.38,118.32,464.02,438.76,1229.66,126.74,158.12,148.47,340.04,115.66,493.57,250.72,350.67,480.11,232.29,79.86,1464.01,187.5,232.29,669.67,160.71,58.45,420.07,42.41,283.08,530.4,364.55,367.9,342.88,2604.05,568.57,203.89,134.78,107.86,283.95,108.75,226.78,1365.58,53.51,59.47,885.71,72.06,276.13,349.58,436.82,401.14,323.47,355.51,218.32,540.03,321.29,239.19,409.6,445.18,203.55,174.84,415.35,284.37,349.9,155.61,311.49,142.57,143.01,171.99,164.71,212.35,280.33,246.43,573.67,82.58,101.58,61.24,109.01,402.01,132.09,189.44,274.96
2018-10-29,383.45,176.65,253.16,140.01,164.14,196.84,744.99,111.9,223.22,153.7,1701.07,728.61,96.79,383.02,271.0,331.3,1637.23,354.12,108.72,49.42,397.48,436.06,564.47,118.95,117.0,462.8,440.03,1221.78,127.07,162.8,146.27,340.44,120.63,509.84,256.91,358.18,483.48,234.74,79.62,1471.98,190.43,221.71,655.13,158.78,57.94,430.54,42.99,287.88,513.16,363.38,368.31,348.64,2623.8,567.69,200.66,136.48,106.7,291.15,107.87,229.74,1329.29,51.71,57.1,884.27,73.64,275.97,319.12,436.18,395.42,312.52,360.94,219.04,542.26,323.78,234.82,410.84,439.19,204.81,175.8,417.96,287.63,347.92,157.87,304.07,143.22,145.34,174.03,166.89,205.67,281.19,230.14,585.53,79.09,103.82,62.3,110.38,403.99,135.33,194.71,282.02
2018-10-30,406.56,180.95,262.14,138.71,192.26,199.87,780.3,113.02,223.21,154.38,1794.01,767.03,97.05,384.12,270.06,333.26,1663.98,364.2,109.91,50.43,413.4,443.58,563.53,119.92,120.28,470.09,448.76,1251.63,128.75,165.96,150.66,333.5,118.56,519.95,260.07,377.31,492.81,235.81,81.24,1498.54,195.66,228.82,658.27,163.77,60.49,425.73,44.46,288.76,555.52,380.6,380.38,350.1,2505.82,578.54,202.32,139.25,108.28,291.11,106.69,229.98,1310.5,52.85,55.25,913.84,74.47,282.55,328.32,450.09,413.07,315.28,358.88,227.51,567.61,330.85,241.58,425.92,443.62,203.85,178.54,430.43,294.73,352.2,158.67,329.18,147.61,149.54,176.27,166.89,179.02,288.27,240.36,600.05,82.45,111.06,62.4,113.61,414.86,139.39,197.24,288.52
2018-10-31,420.92,185.35,267.08,138.63,195.37,200.46,800.41,114.27,225.42,156.38,1868.22,744.43,97.56,379.58,278.39,333.72,1651.06,366.81,112.45,49.35,421.71,448.84,566.9,119.98,123.02,477.48,444.98,1335.8,130.13,164.63,151.39,331.15,120.09,513.01,253.88,376.38,493.16,231.33,82.12,1538.67,197.35,231.27,663.74,169.45,60.34,419.97,45.11,298.25,552.99,380.12,380.99,347.24,2583.29,581.7,205.56,139.78,110.59,284.41,112.62,226.23,1363.94,53.66,55.42,886.48,75.03,288.83,323.61,447.28,423.36,318.92,359.95,222.77,564.76,322.68,243.59,427.72,460.9,202.12,180.36,436.54,295.68,368.83,156.4,339.0,144.06,150.42,175.77,166.12,179.59,299.52,243.15,602.31,82.84,109.12,61.68,112.87,414.14,137.08,195.53,294.21
2018-11-01,427.71,191.96,273.17,138.52,198.53,201.4,813.37,117.88,229.63,157.09,1969.41,729.87,97.25,376.98,278.17,339.16,1723.58,373.8,114.37,47.94,428.39,457.18,588.13,121.33,122.89,485.74,462.85,1362.51,131.8,167.52,151.1,337.78,124.32,512.79,255.27,379.64,497.29,232.04,81.89,1549.53,196.46,238.59,691.49,174.07,63.04,418.2,45.05,303.1,584.1,385.12,391.59,343.14,2558.24,584.37,219.34,143.89,110.65,288.27,114.87,226.8,1394.11,56.48,55.99,919.66,76.88,302.12,326.09,442.0,449.84,316.57,366.27,226.35,582.2,334.97,260.9,438.27,462.9,207.79,181.87,439.73,304.04,359.6,156.05,348.3,142.86,147.19,175.49,163.31,185.89,307.39,248.65,607.57,84.19,108.71,62.08,113.89,417.28,135.47,196.39,304.73
2018-11-02,422.73,187.52,275.5,137.37,197.4,195.49,822.04,115.81,227.79,156.72,1945.63,724.04,97.08,374.64,272.03,341.19,1724.66,365.2,115.98,48.26,412.07,459.8,590.89,120.98,123.17,492.13,460.23,1323.76,131.82,165.86,147.36,342.01,122.99,504.73,251.56,382.24,493.16,231.37,81.83,1528.8,196.82,239.74,701.24,175.51,72.35,416.67,46.0,303.92,584.17,381.49,388.68,338.88,2650.18,581.64,222.35,141.63,110.26,283.54,114.59,224.22,1387.71,56.3,55.38,922.57,75.04,306.67,319.25,447.27,453.46,319.92,360.18,224.86,588.77,327.4,259.63,435.84,464.8,204.76,182.38,436.96,298.21,354.92,153.32,353.01,141.9,145.09,174.71,162.35,184.65,298.11,245.46,610.29,82.84,110.19,62.34,112.85,415.25,132.92,195.62,304.44
2018-11-05,428.5,188.63,277.31,138.83,195.71,198.92,827.06,115.36,235.15,156.63,1966.44,742.26,97.66,380.1,271.59,345.06,1695.61,366.22,117.23,49.7,419.41,456.93,594.32,123.67,123.32,496.16,470.11,1350.53,133.98,166.96,148.43,352.19,120.52,511.23,255.34,385.27,500.08,233.92,84.47,1521.81,197.99,242.1,696.01,176.6,76.56,425.76,46.02,306.82,574.69,379.14,393.85,344.42,2663.27,585.88,225.36,142.92,111.56,289.05,114.65,230.07,1389.05,55.73,57.28,913.86,76.64,310.89,323.32,456.47,451.74,325.91,365.51,227.3,581.63,331.37,253.88,441.64,467.88,204.75,191.2,439.33,300.42,356.97,156.7,350.0,143.9,146.34,175.83,164.62,182.77,305.94,248.71,622.96,85.06,111.41,62.52,115.32,419.77,135.32,196.48,307.49
2018-11-06,430.78,189.04,277.92,139.89,202.76,201.24,829.82,116.89,233.66,156.98,2025.49,745.14,97.94,382.75,271.37,350.58,1721.04,369.66,120.06,50.4,422.21,463.83,600.22,125.22,124.15,499.0,474.66,1315.95,133.54,167.11,148.62,353.66,122.97,513.15,255.92,384.73,504.78,237.61,84.39,1577.58,200.56,244.16,697.44,180.66,76.88,430.56,46.56,313.56,573.12,387.16,395.4,346.84,2708.76,589.5,228.96,148.1,112.44,289.84,114.0,233.09,1393.85,55.83,58.63,923.55,77.2,318.72,324.98,462.82,456.7,326.72,360.88,227.5,589.93,332.9,261.4,438.86,466.94,204.35,193.33,441.45,317.79,359.9,157.06,380.25,144.56,147.05,177.74,164.28,187.89,307.82,252.74,630.26,84.76,112.02,62.63,116.95,420.96,137.1,196.37,310.64
2018-11-07,444.3,194.02,281.27,142.9,213.11,205.15,851.48,118.24,263.46,156.68,2048.29,748.23,98.72,388.99,286.26,345.45,1839.13,374.59,123.69,49.89,423.01,474.28,615.31,130.1,125.53,512.65,490.23,1421.14,136.66,166.22,150.18,354.45,123.76,513.71,258.74,394.36,511.6,239.27,84.75,1608.83,201.59,247.12,719.31,187.66,77.72,436.74,47.25,312.84,575.33,400.65,403.3,351.19,2701.58,606.1,230.46,149.82,115.64,293.34,114.88,235.76,1428.01,56.91,59.35,952.41,77.9,324.82,332.0,466.69,469.08,330.71,372.87,228.11,589.06,337.71,259.14,447.26,483.8,210.37,196.31,449.42,318.93,365.07,159.89,382.04,147.64,149.42,177.91,165.4,190.26,306.31,256.63,640.34,86.73,110.01,63.26,118.17,427.34,139.44,197.39,314.26
2018-11-08,442.85,191.31,283.63,144.06,212.44,202.61,851.98,118.33,254.87,155.53,1966.69,760.17,98.55,389.57,284.06,356.25,1858.49,372.97,123.39,49.25,422.54,477.5,607.39,131.25,132.2,517.2,480.5,1397.25,138.18,166.79,143.31,355.51,122.89,509.94,260.62,397.58,510.97,246.34,86.95,1598.17,200.71,246.89,714.1,182.28,77.76,433.24,46.06,316.32,564.35,396.79,390.71,351.02,2828.46,606.92,229.19,124.8,115.41,293.84,115.79,235.33,1427.79,54.76,58.78,945.8,78.13,324.65,328.95,470.29,466.64,330.57,368.84,228.01,587.68,352.12,260.23,446.97,487.43,212.89,197.41,452.04,323.85,368.99,159.75,378.6,147.54,150.25,178.51,164.68,190.59,312.86,255.51,633.79,83.75,111.05,63.52,119.14,428.92,139.69,198.43,313.67
2018-11-09,437.45,190.08,282.34,142.87,208.74,203.91,848.62,114.25,252.82,155.22,1966.53,764.08,99.34,393.01,278.13,355.05,1771.19,365.57,120.84,46.92,422.95,458.9,601.4,127.46,132.76,529.08,479.03,1335.08,137.87,165.6,142.39,351.42,119.42,517.16,261.67,399.07,507.16,248.93,86.45,1563.79,198.5,248.72,709.07,175.68,76.95,435.12,41.46,309.93,552.89,390.47,410.29,357.33,2845.64,600.49,228.24,126.95,116.26,294.98,113.2,235.51,1420.87,52.36,58.8,950.6,78.18,316.71,332.52,471.7,456.82,328.52,371.91,232.31,606.89,347.22,255.36,439.11,484.26,209.27,194.73,452.11,323.42,370.54,159.29,369.97,148.75,152.13,178.77,144.72,189.06,306.46,255.72,628.31,85.21,109.43,64.04,118.72,429.43,139.8,196.14,306.35
2018-11-12,423.97,185.96,278.91,142.33,205.36,199.47,835.17,113.99,239.77,153.07,1881.37,768.05,101.52,393.96,268.29,343.88,1637.55,360.05,119.5,43.62,420.93,458.92,599.18,125.37,128.26,516.31,471.29,1297.08,135.7,163.94,139.99,353.8,117.05,517.09,260.77,398.85,502.07,249.27,85.5,1535.16,198.2,240.76,696.14,173.32,78.89,438.46,42.27,304.01,547.58,384.71,393.78,359.89,2855.09,583.73,224.38,128.74,114.54,294.16,111.04,238.59,1376.81,51.05,57.43,949.95,78.51,312.18,321.83,467.99,442.44,323.37,371.12,234.54,603.83,350.18,246.25,430.35,465.13,202.78,191.01,448.32,325.89,364.93,158.67,364.54,147.76,153.03,177.67,126.93,184.28,301.92,246.49,619.39,81.69,107.71,63.62,117.92,431.0,139.06,196.29,307.38
2018-11-13,422.55,189.16,280.25,143.67,207.42,198.13,849.39,114.85,237.19,154.65,1867.82,769.46,101.31,395.65,271.53,341.29,1660.33,365.05,119.52,44.13,419.05,457.9,582.29,125.08,128.25,510.66,470.03,1280.88,137.34,166.59,137.27,357.28,115.92,517.16,262.76,397.93,508.06,250.09,86.72,1523.25,195.71,238.66,696.43,173.89,79.81,440.36,41.65,304.51,553.4,388.33,403.3,360.72,2902.87,578.0,226.0,128.54,113.28,292.77,110.35,240.34,1383.12,51.75,57.4,976.9,78.8,311.84,326.25,465.11,453.65,322.13,366.16,233.25,597.19,356.45,247.41,430.75,465.65,200.69,193.2,448.31,328.18,363.49,158.13,369.36,148.65,153.29,179.89,132.09,180.9,299.88,240.54,615.27,80.23,107.27,64.3,116.64,427.9,139.52,198.69,309.85
2018-11-14,419.58,189.14,276.27,144.29,208.37,191.89,846.59,116.46,240.85,152.18,1856.57,778.29,100.02,394.42,269.39,341.06,1669.06,359.75,117.84,42.72,420.48,453.9,582.51,124.03,128.91,504.8,459.63,1266.16,137.52,163.81,138.16,356.63,119.56,510.75,262.13,395.44,504.49,246.98,86.66,1504.11,197.21,238.68,697.56,171.85,80.05,444.9,42.37,295.73,548.37,388.5,391.33,356.36,2907.8,578.22,226.86,124.75,112.98,294.08,110.27,239.79,1385.74,52.69,57.05,966.59,77.1,316.27,325.31,465.72,456.15,322.99,360.58,234.9,587.22,360.6,246.08,431.72,458.03,200.78,190.87,446.82,323.55,363.62,158.94,375.03,147.58,153.2,181.04,128.19,182.15,298.31,235.96,614.15,79.34,101.97,64.81,115.76,426.57,136.71,196.29,313.31
2018-11-15,371.23,195.99,279.88,144.45,212.16,190.54,855.78,117.62,247.8,153.77,1830.48,770.21,101.65,397.97,274.05,348.02,1685.47,365.12,119.83,43.05,424.95,462.38,592.27,127.16,126.35,518.56,474.18,1310.98,139.95,168.43,140.11,354.88,121.26,512.39,258.94,389.06,504.83,248.31,85.81,1502.84,194.62,242.06,711.2,177.87,82.67,438.3,41.76,297.87,559.48,396.12,395.18,361.77,2885.01,583.76,231.11,124.46,114.33,291.12,110.51,235.84,1411.28,54.61,57.76,971.09,77.63,323.63,328.86,465.49,470.73,324.5,362.98,234.22,577.03,360.89,251.62,425.42,469.72,205.2,191.57,449.19,325.47,361.76,156.94,377.44,143.16,154.74,183.87,112.25,185.4,295.19,234.33,604.13,79.44,98.12,61.46,116.47,428.08,133.8,200.56,316.76
2018-11-16,386.24,196.18,282.77,145.7,210.6,190.86,865.35,118.14,247.44,153.86,1769.29,778.75,101.4,403.53,272.87,357.05,1704.01,364.52,119.29,43.19,423.31,458.47,605.07,125.65,126.6,525.06,479.79,1298.67,140.25,168.21,142.61,353.73,121.25,515.79,262.83,395.38,504.16,247.26,86.57,1481.39,195.5,240.55,716.68,178.92,84.27,449.23,41.99,294.48,556.47,395.99,398.19,363.01,2898.56,593.87,232.07,124.96,116.67,296.44,109.19,238.9,1396.71,54.97,57.72,973.17,78.1,327.74,327.48,475.78,472.3,324.44,365.59,235.6,578.12,346.6,253.4,423.73,461.55,209.14,193.28,453.02,322.48,361.78,158.51,376.21,145.07,155.78,184.53,129.57,186.23,291.99,230.81,608.33,76.6,84.54,62.08,117.39,432.63,135.46,201.67,315.51
2018-11-19,362.78,191.75,282.33,145.08,204.55,190.95,845.58,117.4,243.0,156.06,1734.33,788.96,101.19,404.91,251.94,350.94,1554.08,362.97,117.19,42.38,404.75,439.99,588.32,119.95,125.29,505.28,471.61,1189.11,139.06,167.09,142.73,356.09,119.9,509.96,264.71,397.26,507.85,248.83,86.05,1427.72,195.0,233.23,700.41,173.62,82.84,449.02,41.75,292.07,552.55,393.15,408.88,366.91,2912.19,576.36,227.53,123.96,115.16,297.62,105.63,241.99,1343.8,53.07,57.17,971.99,78.4,320.14,319.17,474.68,458.22,321.41,371.75,232.81,571.51,341.67,245.57,413.43,434.79,202.49,193.21,450.29,319.97,357.69,157.24,367.68,146.99,156.31,184.27,128.32,179.58,284.26,221.11,602.29,76.79,84.87,63.21,117.02,437.89,133.65,201.5,313.39
2018-11-20,366.43,191.9,279.76,142.26,203.55,191.27,834.42,115.17,229.38,153.23,1697.38,763.11,99.65,405.95,253.85,344.62,1594.5,351.95,114.92,41.51,390.57,428.96,581.83,118.0,119.48,511.9,472.06,1199.78,135.89,163.31,136.31,343.39,115.62,501.52,265.95,388.17,500.26,247.24,85.56,1407.35,188.73,230.24,687.26,168.67,83.58,450.52,40.45,286.51,551.08,378.72,400.19,359.76,2819.01,578.12,223.85,119.36,112.46,295.96,102.81,239.75,1331.44,49.76,55.88,969.21,79.3,312.25,315.46,466.4,447.55,313.94,366.82,236.28,562.38,332.99,244.4,405.15,424.64,200.9,186.98,440.11,308.43,355.54,155.06,364.6,144.61,154.82,182.12,126.14,173.88,275.4,219.69,577.76,71.4,84.44,63.31,115.08,433.32,132.79,199.53,307.7
2018-11-21,357.35,191.39,284.62,142.9,205.8,193.08,836.13,116.56,232.07,153.53,1741.49,759.45,97.9,398.59,262.35,347.98,1630.15,355.64,115.61,41.77,396.55,429.0,588.17,124.23,120.31,519.23,466.06,1210.24,136.34,166.92,139.84,346.43,120.38,500.47,264.64,385.35,502.67,245.06,84.72,1411.56,190.75,228.31,691.44,170.41,84.34,450.31,40.2,286.07,555.41,384.87,401.85,355.32,2842.42,573.99,226.92,119.8,110.94,295.26,102.11,239.87,1339.51,52.41,56.8,987.96,79.3,313.81,311.36,464.11,451.2,313.77,363.55,235.32,573.56,333.7,248.18,411.2,432.55,201.82,187.28,437.16,307.09,354.19,156.93,365.99,145.37,153.79,181.06,127.64,176.92,282.75,219.91,573.43,74.19,86.57,61.77,113.28,420.39,133.59,198.77,311.42
2018-11-23,356.42,197.42,283.33,142.47,204.79,190.51,842.55,116.88,218.95,151.44,1682.55,762.14,98.32,401.19,262.13,348.4,1661.82,352.83,114.61,41.31,399.62,428.88,579.13,123.12,120.15,522.95,473.74,1226.22,134.97,166.32,136.01,348.93,121.07,499.51,263.13,380.86,503.99,247.45,84.88,1409.06,188.03,230.08,682.89,167.64,84.49,448.16,39.17,289.0,554.84,383.04,412.55,357.46,2836.22,576.79,225.47,118.49,110.78,293.94,101.11,239.42,1326.12,49.32,55.92,996.7,78.9,312.05,310.87,461.53,450.9,311.94,364.03,240.0,572.99,333.31,246.44,406.07,428.41,201.16,183.65,443.91,307.74,352.68,157.08,365.75,144.88,152.72,180.4,126.92,178.48,284.61,216.37,575.25,70.18,85.82,62.26,114.16,420.62,133.27,199.76,312.32
2018-11-26,366.09,198.58,284.76,144.01,210.71,194.14,835.94,118.48,221.32,153.83,1792.8,768.08,98.71,401.13,270.18,349.13,1692.26,364.98,117.75,41.76,397.09,442.34,582.66,127.2,124.23,530.62,473.41,1281.93,140.41,170.11,138.63,352.29,122.85,498.43,264.56,381.89,507.85,248.44,85.8,1438.13,191.27,232.24,695.18,171.32,91.36,449.46,40.36,295.62,565.67,387.07,409.02,356.01,2809.45,589.3,226.36,119.8,110.91,291.83,103.66,240.74,1357.94,51.26,56.82,990.38,78.45,316.86,312.07,465.24,458.17,312.23,365.86,240.79,568.6,336.85,252.99,412.76,437.98,202.03,187.0,449.39,318.28,358.18,158.74,376.26,143.9,153.7,182.52,128.37,178.93,281.35,218.28,573.7,70.24,87.3,61.85,113.46,420.7,134.47,204.59,316.18
2018-11-27,364.3,199.25,286.86,144.66,210.55,190.19,817.31,118.15,222.98,153.92,1756.86,771.49,99.21,405.06,270.2,351.77,1662.04,358.28,118.58,41.47,399.71,440.74,578.11,129.03,122.88,532.37,480.05,1258.14,141.21,167.32,139.31,356.12,119.6,503.07,265.17,379.66,499.36,252.05,86.75,1454.62,194.21,227.74,690.65,170.54,90.41,453.57,40.83,294.65,563.89,386.29,419.18,357.55,2759.56,593.61,224.35,122.94,111.49,294.82,100.24,242.92,1362.12,51.78,57.03,1014.96,79.46,313.18,301.01,464.84,447.57,311.73,372.57,245.02,579.53,340.89,251.32,409.25,430.36,201.79,189.01,461.05,325.68,360.57,158.13,375.62,144.44,154.05,181.32,132.2,172.29,280.67,218.18,586.5,68.9,88.46,62.89,115.18,425.19,136.09,202.27,312.69
